Url,MalScore,FirstSubmission,LastSubmission,LastAnalysis,VT_Link
http://maill.polyauction.com.accountvalidation.security.jjh98iukhuj78.com.winmanagerservice.org,2,09/08/2019 15:04,10/09/2025 6:51,10/09/2025 6:51,https://www.virustotal.com/gui/url/aHR0cDovL21haWxsLnBvbHlhdWN0aW9uLmNvbS5hY2NvdW50dmFsaWRhdGlvbi5zZWN1cml0eS5qamg5OGl1a2h1ajc4LmNvbS53aW5tYW5hZ2Vyc2VydmljZS5vcmc
http://blitzchatlog.ddns.net/Hide/silent.php,9,19/06/2020 5:45,14/12/2024 11:29,14/12/2024 11:29,https://www.virustotal.com/gui/url/aHR0cDovL2JsaXR6Y2hhdGxvZy5kZG5zLm5ldC9IaWRlL3NpbGVudC5waHA
https://phoneshieldnet.com/phoneshieldapp/health.php,7,18/06/2020 14:06,11/02/2024 6:05,11/02/2024 6:05,https://www.virustotal.com/gui/url/aHR0cHM6Ly9waG9uZXNoaWVsZG5ldC5jb20vcGhvbmVzaGllbGRhcHAvaGVhbHRoLnBocA
https://spiceworld.rf.gd,4,02/07/2020 1:56,13/09/2025 21:55,13/09/2025 21:55,https://www.virustotal.com/gui/url/aHR0cHM6Ly9zcGljZXdvcmxkLnJmLmdk
http://playupdateapp.serveblog.net/Youtube/home.php,10,09/05/2018 7:20,09/12/2024 13:14,09/12/2024 13:14,https://www.virustotal.com/gui/url/aHR0cDovL3BsYXl1cGRhdGVhcHAuc2VydmVibG9nLm5ldC9Zb3V0dWJlL2hvbWUucGhw
http://techfront.com.cn/js/gbuilder.php,3,15/05/2020 16:19,11/02/2024 6:05,11/02/2024 6:05,https://www.virustotal.com/gui/url/aHR0cDovL3RlY2hmcm9udC5jb20uY24vanMvZ2J1aWxkZXIucGhw
https://mypicks4u.com/chitchatbox/chitchat.php,7,19/06/2020 14:06,03/04/2024 1:48,03/04/2024 1:48,https://www.virustotal.com/gui/url/aHR0cHM6Ly9teXBpY2tzNHUuY29tL2NoaXRjaGF0Ym94L2NoaXRjaGF0LnBocA
https://flashnewsservice.org,7,20/04/2020 16:15,02/09/2025 15:49,02/09/2025 15:49,https://www.virustotal.com/gui/url/aHR0cHM6Ly9mbGFzaG5ld3NzZXJ2aWNlLm9yZw
http://fst.gov.pk,2,21/01/2017 5:25,24/07/2025 9:57,24/07/2025 9:57,https://www.virustotal.com/gui/url/aHR0cDovL2ZzdC5nb3YucGs
https://zmwardrobe.com/,10,04/12/2018 23:21,16/09/2025 18:04,16/09/2025 18:04,https://www.virustotal.com/gui/url/aHR0cHM6Ly96bXdhcmRyb2JlLmNvbS8
http://wcnchost.ddns.net,8,29/11/2018 3:24,15/09/2025 3:14,15/09/2025 3:14,https://www.virustotal.com/gui/url/aHR0cDovL3djbmNob3N0LmRkbnMubmV0
http://spring.tulipnetworks.net,11,05/11/2018 23:00,16/09/2025 22:58,16/09/2025 22:58,https://www.virustotal.com/gui/url/aHR0cDovL3NwcmluZy50dWxpcG5ldHdvcmtzLm5ldA
http://hewle.kielsoservice.net,10,05/12/2018 5:40,29/08/2025 3:39,29/08/2025 3:39,https://www.virustotal.com/gui/url/aHR0cDovL2hld2xlLmtpZWxzb3NlcnZpY2UubmV0
http://almasoodgroup.com,4,28/05/2016 3:57,09/09/2025 20:27,09/09/2025 20:27,https://www.virustotal.com/gui/url/aHR0cDovL2FsbWFzb29kZ3JvdXAuY29t
http://khurram.com.pk,9,11/11/2015 16:16,16/09/2025 19:03,16/09/2025 19:03,https://www.virustotal.com/gui/url/aHR0cDovL2todXJyYW0uY29tLnBr
http://hartraders.com,2,01/12/2017 9:58,18/08/2025 17:54,18/08/2025 17:54,https://www.virustotal.com/gui/url/aHR0cDovL2hhcnRyYWRlcnMuY29t
http://wforc.pk,1,18/09/2018 13:06,26/08/2025 23:54,26/08/2025 23:54,https://www.virustotal.com/gui/url/aHR0cDovL3dmb3JjLnBr
http://pikrpro.eu/candida/AAT%20national%20assembly%20final.inp,4,20/07/2018 10:47,23/11/2021 11:01,23/11/2021 11:01,https://www.virustotal.com/gui/url/aHR0cDovL3Bpa3Jwcm8uZXUvY2FuZGlkYS9BQVQlMjBuYXRpb25hbCUyMGFzc2VtYmx5JTIwZmluYWwuaW5w
https://wforc.pk/js/Internet%20Data%20Traffic%20Report%20-%20August%202018.docx.com,0,17/09/2018 10:28,17/09/2018 10:28,17/09/2018 10:28,https://www.virustotal.com/gui/url/aHR0cHM6Ly93Zm9yYy5way9qcy9JbnRlcm5ldCUyMERhdGElMjBUcmFmZmljJTIwUmVwb3J0JTIwLSUyMEF1Z3VzdCUyMDIwMTguZG9jeC5jb20
http://khurram.com.pk/js/drv,4,26/09/2018 12:37,09/04/2022 17:43,09/04/2022 17:43,https://www.virustotal.com/gui/url/aHR0cDovL2todXJyYW0uY29tLnBrL2pzL2Rydg
https://almasoodgroup.com/js/cwpnw.exe,1,07/11/2018 17:19,22/11/2018 12:11,22/11/2018 12:11,https://www.virustotal.com/gui/url/aHR0cHM6Ly9hbG1hc29vZGdyb3VwLmNvbS9qcy9jd3Budy5leGU
https://marvel89.com/ahead.php,9,17/09/2025 8:22,17/09/2025 8:22,17/09/2025 8:22,https://www.virustotal.com/gui/url/aHR0cHM6Ly9tYXJ2ZWw4OS5jb20vYWhlYWQucGhw
https://medzone71.com/medal/adfsdsqw.php,7,17/09/2025 8:23,17/09/2025 8:23,17/09/2025 8:23,https://www.virustotal.com/gui/url/aHR0cHM6Ly9tZWR6b25lNzEuY29tL21lZGFsL2FkZnNkc3F3LnBocA
https://destiny91.com/truen/adfsdsqw.php,10,09/05/2023 5:20,09/05/2023 5:20,09/05/2023 5:20,https://www.virustotal.com/gui/url/aHR0cHM6Ly9kZXN0aW55OTEuY29tL3RydWVuL2FkZnNkc3F3LnBocA
https://nexster91.com/winter/war.php,3,18/09/2025 1:19,18/09/2025 1:19,18/09/2025 1:19,https://www.virustotal.com/gui/url/aHR0cHM6Ly9uZXhzdGVyOTEuY29tL3dpbnRlci93YXIucGhw
https://ranadey.net78.net/Muzic/exist.php,9,09/05/2023 5:20,09/05/2023 5:20,09/05/2023 5:20,https://www.virustotal.com/gui/url/aHR0cHM6Ly9yYW5hZGV5Lm5ldDc4Lm5ldC9NdXppYy9leGlzdC5waHA
http://olypath.com/mABdj.exe,7,05/03/2022 3:00,20/05/2025 7:36,20/05/2025 7:36,https://www.virustotal.com/gui/url/aHR0cDovL29seXBhdGguY29tL21BQmRqLmV4ZQ
http://20.51.217.113/fuue/Feeut.exe,7,28/01/2022 15:57,20/05/2025 7:36,20/05/2025 7:36,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvZnV1ZS9GZWV1dC5leGU
http://20.51.217.113/lxc/Lrpotxd.jpg,7,17/01/2022 9:18,20/05/2025 7:37,20/05/2025 7:37,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvbHhjL0xycG90eGQuanBn
http://20.51.217.113/lp/Lrpotxd.exe,7,17/01/2022 9:18,20/05/2025 7:37,20/05/2025 7:37,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvbHAvTHJwb3R4ZC5leGU
http://20.51.217.113/gpo/Gpogmr.exe,7,17/01/2022 15:12,20/05/2025 7:36,20/05/2025 7:36,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvZ3BvL0dwb2dtci5leGU
http://20.51.217.113/xse/Feeut.log,7,28/01/2022 15:55,20/05/2025 7:38,20/05/2025 7:38,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMveHNlL0ZlZXV0LmxvZw
http://20.51.217.113/fum/Xjtucvnat.png,7,18/01/2022 13:20,20/05/2025 7:38,20/05/2025 7:38,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvZnVtL1hqdHVjdm5hdC5wbmc
http://20.51.217.113/bo/Xjtucvnat.exe,7,18/01/2022 13:19,20/05/2025 7:38,20/05/2025 7:38,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvYm8vWGp0dWN2bmF0LmV4ZQ
http://20.51.217.113/ras/Gpogmr.png,7,17/01/2022 6:50,20/05/2025 7:37,20/05/2025 7:37,https://www.virustotal.com/gui/url/aHR0cDovLzIwLjUxLjIxNy4xMTMvcmFzL0dwb2dtci5wbmc
http://185.215.113.43/Zu7JuNko/Login.php,12,23/09/2024 7:12,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjQzL1p1N0p1TmtvL0xvZ2luLnBocA
https://185.215.113.19/CoreOPT/Login.php,20,03/10/2024 15:04,03/10/2024 15:04,03/10/2024 15:04,https://www.virustotal.com/gui/url/aHR0cHM6Ly8xODUuMjE1LjExMy4xOS9Db3JlT1BUL0xvZ2luLnBocA
http://31.41.244.10/Dem7kTu/index.php,13,16/08/2024 19:28,17/09/2025 13:55,17/09/2025 13:55,https://www.virustotal.com/gui/url/aHR0cDovLzMxLjQxLjI0NC4xMC9EZW03a1R1L2luZGV4LnBocA
http://185.215.113.19/Vi9leo/Login.php,16,26/07/2024 7:22,28/08/2025 4:27,28/08/2025 4:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjE5L1ZpOWxlby9Mb2dpbi5waHA
http://185.215.113.19/Vi9leo/index.php,15,25/07/2024 17:17,17/09/2025 13:02,17/09/2025 13:02,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjE5L1ZpOWxlby9pbmRleC5waHA
http://77.91.77.81/Kiru9gu/Login.php,13,03/07/2024 11:47,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzc3LjkxLjc3LjgxL0tpcnU5Z3UvTG9naW4ucGhw
http://185.208.159.121/8djjd3Shf2/Login.php,15,01/11/2024 15:26,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMDguMTU5LjEyMS84ZGpqZDNTaGYyL0xvZ2luLnBocA
http://45.9.74.182/b7djSDcPcZ/index.php,14,31/07/2023 20:47,15/09/2025 20:29,15/09/2025 20:29,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjkuNzQuMTgyL2I3ZGpTRGNQY1ovaW5kZXgucGhw
http://77.91.77.82/Hun4Ko/Login.php,14,30/06/2024 13:07,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzc3LjkxLjc3LjgyL0h1bjRLby9Mb2dpbi5waHA
http://185.156.72.61/h0pg5u4k/Login.php,14,04/06/2025 8:15,02/09/2025 9:22,02/09/2025 9:22,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4xNTYuNzIuNjEvaDBwZzV1NGsvTG9naW4ucGhw
http://actualisation-service.com/CoreOPT/Login.php,14,10/08/2024 9:34,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovL2FjdHVhbGlzYXRpb24tc2VydmljZS5jb20vQ29yZU9QVC9Mb2dpbi5waHA
http://185.208.158.115/CoreOPT/Login.php,9,10/08/2024 9:36,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMDguMTU4LjExNS9Db3JlT1BUL0xvZ2luLnBocA
http://blindbut.icu/so9rUn3x/Login.php,14,02/06/2025 16:57,01/09/2025 13:20,01/09/2025 13:20,https://www.virustotal.com/gui/url/aHR0cDovL2JsaW5kYnV0LmljdS9zbzlyVW4zeC9Mb2dpbi5waHA
http://185.215.113.217/CoreOPT/index.php,13,26/10/2024 17:10,02/09/2025 3:24,02/09/2025 3:24,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjIxNy9Db3JlT1BUL2luZGV4LnBocA
http://45.80.158.31/g9bkfkWf/Login.php,14,27/08/2024 17:12,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjgwLjE1OC4zMS9nOWJrZmtXZi9Mb2dpbi5waHA
http://66.63.187.111/Waaagh/Login.php,15,20/07/2025 20:38,20/08/2025 8:14,20/08/2025 8:14,https://www.virustotal.com/gui/url/aHR0cDovLzY2LjYzLjE4Ny4xMTEvV2FhYWdoL0xvZ2luLnBocA
http://196.251.85.220/E3jv8fS9b/Login.php,19,15/08/2025 22:13,01/09/2025 21:40,01/09/2025 21:40,https://www.virustotal.com/gui/url/aHR0cDovLzE5Ni4yNTEuODUuMjIwL0UzanY4ZlM5Yi9Mb2dpbi5waHA
http://5.42.96.7/zamo7h/Login.php,12,12/05/2024 12:53,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzUuNDIuOTYuNy96YW1vN2gvTG9naW4ucGhw
http://theclientisalwaysright.com/8BvxwQdec3,10,17/09/2025 8:31,17/09/2025 8:31,17/09/2025 8:31,https://www.virustotal.com/gui/url/aHR0cDovL3RoZWNsaWVudGlzYWx3YXlzcmlnaHQuY29tLzhCdnh3UWRlYzM
http://ama.igboat.com/ihgfd7f/Login.php,9,17/09/2025 8:29,17/09/2025 8:29,17/09/2025 8:29,https://www.virustotal.com/gui/url/aHR0cDovL2FtYS5pZ2JvYXQuY29tL2loZ2ZkN2YvTG9naW4ucGhw
http://45.15.156.208//jd9dd3Vw/index.php,14,13/04/2023 19:02,19/10/2024 17:19,19/10/2024 17:19,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjE1LjE1Ni4yMDgvL2pkOWRkM1Z3L2luZGV4LnBocA
http://ruspyc.top/j4Fvskd3/Login.php,16,01/04/2024 2:42,17/08/2025 11:48,17/08/2025 11:48,https://www.virustotal.com/gui/url/aHR0cDovL3J1c3B5Yy50b3AvajRGdnNrZDMvTG9naW4ucGhw
http://topgamecheats.dev/j4Fvskd3/Login.php,19,07/03/2024 11:37,09/06/2024 12:47,09/06/2024 12:47,https://www.virustotal.com/gui/url/aHR0cDovL3RvcGdhbWVjaGVhdHMuZGV2L2o0RnZza2QzL0xvZ2luLnBocA
https://topgamecheats.dev/j4Fvskd3/Login.php,13,11/03/2024 7:30,30/08/2025 9:32,30/08/2025 9:32,https://www.virustotal.com/gui/url/aHR0cHM6Ly90b3BnYW1lY2hlYXRzLmRldi9qNEZ2c2tkMy9Mb2dpbi5waHA
http://185.215.113.43/Zu7JuNko/index.php,16,22/09/2024 19:02,15/09/2025 10:52,15/09/2025 10:52,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjQzL1p1N0p1TmtvL2luZGV4LnBocA
http://185.215.113.202/Zu7JuNko/Login.php,13,12/11/2024 1:56,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjIwMi9adTdKdU5rby9Mb2dpbi5waHA
http://185.215.113.209/Fru7Nk9/Login.php,19,10/11/2024 13:08,06/09/2025 15:07,06/09/2025 15:07,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjIwOS9GcnU3Tms5L0xvZ2luLnBocA
http://c-cdns.top/g8VqD9fmdE/index.php,15,03/03/2024 19:45,16/10/2024 11:45,16/10/2024 11:45,https://www.virustotal.com/gui/url/aHR0cDovL2MtY2Rucy50b3AvZzhWcUQ5Zm1kRS9pbmRleC5waHA
http://45.202.35.101/pLQvfD4d5/index.php,14,19/10/2024 9:10,21/10/2024 19:19,21/10/2024 19:19,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjIwMi4zNS4xMDEvcExRdmZENGQ1L2luZGV4LnBocA
http://185.11.61.121/h8s9k20gnb2/Login.php,12,01/11/2024 8:50,02/09/2025 21:47,02/09/2025 21:47,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4xMS42MS4xMjEvaDhzOWsyMGduYjIvTG9naW4ucGhw
http://185.215.113.26/Dem7kTu/index.php,10,25/08/2024 0:22,05/09/2025 4:51,05/09/2025 4:51,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjI2L0RlbTdrVHUvaW5kZXgucGhw
http://185.208.159.121/8djjd3Shf2/index.php,14,31/10/2024 17:29,15/09/2025 20:21,15/09/2025 20:21,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMDguMTU5LjEyMS84ZGpqZDNTaGYyL2luZGV4LnBocA
http://loadsmods.net/5cjZaje843pQ/Login.php,18,30/05/2025 18:04,29/08/2025 0:15,29/08/2025 0:15,https://www.virustotal.com/gui/url/aHR0cDovL2xvYWRzbW9kcy5uZXQvNWNqWmFqZTg0M3BRL0xvZ2luLnBocA
http://amafiles.net/jd8ejdS3VS/index.php,15,27/05/2025 21:25,08/09/2025 8:52,08/09/2025 8:52,https://www.virustotal.com/gui/url/aHR0cDovL2FtYWZpbGVzLm5ldC9qZDhlamRTM1ZTL2luZGV4LnBocA
http://185.215.113.217/CoreOPT/Login.php,15,26/10/2024 17:11,28/08/2025 4:27,28/08/2025 4:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjIxNy9Db3JlT1BUL0xvZ2luLnBocA
http://79.137.192.15/n9djvSc3x/Login.php,14,19/07/2024 9:12,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzc5LjEzNy4xOTIuMTUvbjlkanZTYzN4L0xvZ2luLnBocA
http://theclientisalwaysright.com/8BvxwQdec3/index.php,12,16/05/2024 17:22,23/05/2024 1:34,23/05/2024 1:34,https://www.virustotal.com/gui/url/aHR0cDovL3RoZWNsaWVudGlzYWx3YXlzcmlnaHQuY29tLzhCdnh3UWRlYzMvaW5kZXgucGhw
http://85.208.84.41/f7ehhfadDSk/index.php,23,23/07/2025 6:58,17/09/2025 17:50,17/09/2025 17:50,https://www.virustotal.com/gui/url/aHR0cDovLzg1LjIwOC44NC40MS9mN2VoaGZhZERTay9pbmRleC5waHA
http://85.208.84.41/f7ehhfadDSk/Login.php,22,24/07/2025 14:52,24/08/2025 2:14,24/08/2025 2:14,https://www.virustotal.com/gui/url/aHR0cDovLzg1LjIwOC44NC40MS9mN2VoaGZhZERTay9Mb2dpbi5waHA
http://185.196.11.155/t8rku9ms/index.php,19,08/08/2025 13:40,17/09/2025 19:47,17/09/2025 19:47,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4xOTYuMTEuMTU1L3Q4cmt1OW1zL2luZGV4LnBocA
http://77.91.77.80/Kiru9gu/index.php,20,14/06/2024 14:08,22/08/2024 6:37,22/08/2024 6:37,https://www.virustotal.com/gui/url/aHR0cDovLzc3LjkxLjc3LjgwL0tpcnU5Z3UvaW5kZXgucGhw
http://77.91.77.82/Kiru9gu/index.php,23,14/06/2024 14:08,22/08/2024 6:37,22/08/2024 6:37,https://www.virustotal.com/gui/url/aHR0cDovLzc3LjkxLjc3LjgyL0tpcnU5Z3UvaW5kZXgucGhw
http://logrecovery.com/hmfd8ejdS/index.php,20,19/07/2025 5:10,01/09/2025 15:30,01/09/2025 15:30,https://www.virustotal.com/gui/url/aHR0cDovL2xvZ3JlY292ZXJ5LmNvbS9obWZkOGVqZFMvaW5kZXgucGhw
http://66.63.187.111/Waaagh/index.php,13,15/07/2025 17:02,15/09/2025 6:23,15/09/2025 6:23,https://www.virustotal.com/gui/url/aHR0cDovLzY2LjYzLjE4Ny4xMTEvV2FhYWdoL2luZGV4LnBocA
http://185.172.128.116/Mb3GvQs8/Login.php,15,19/06/2024 2:46,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4xNzIuMTI4LjExNi9NYjNHdlFzOC9Mb2dpbi5waHA
http://pleasurecanbesafe.com/7vAficZogD/index.php,13,27/02/2024 6:08,12/06/2025 10:13,12/06/2025 10:13,https://www.virustotal.com/gui/url/aHR0cDovL3BsZWFzdXJlY2FuYmVzYWZlLmNvbS83dkFmaWNab2dEL2luZGV4LnBocA
http://31.41.244.10/Dem7kTu/Login.php,14,18/08/2024 12:10,28/08/2025 5:47,28/08/2025 5:47,https://www.virustotal.com/gui/url/aHR0cDovLzMxLjQxLjI0NC4xMC9EZW03a1R1L0xvZ2luLnBocA
http://185.215.113.19/CoreOPT/Login.php,16,31/08/2024 9:28,28/08/2025 4:27,28/08/2025 4:27,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjE5L0NvcmVPUFQvTG9naW4ucGhw
http://45.202.35.101/pLQvfD4d5/Login.php,13,19/10/2024 11:01,06/09/2025 20:22,06/09/2025 20:22,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjIwMi4zNS4xMDEvcExRdmZENGQ1L0xvZ2luLnBocA
http://c-cdns.top/g8VqD9fmdE/Login.php,15,08/10/2024 20:45,16/09/2025 13:17,16/09/2025 13:17,https://www.virustotal.com/gui/url/aHR0cDovL2MtY2Rucy50b3AvZzhWcUQ5Zm1kRS9Mb2dpbi5waHA
https://185.215.113.202/Zu7JuNko/Login.php,12,06/01/2025 4:43,30/08/2025 9:32,30/08/2025 9:32,https://www.virustotal.com/gui/url/aHR0cHM6Ly8xODUuMjE1LjExMy4yMDIvWnU3SnVOa28vTG9naW4ucGhw
http://krakenlpay.com/8jfgndS3d/index.php,4,21/12/2024 7:32,21/12/2024 7:32,21/12/2024 7:32,https://www.virustotal.com/gui/url/aHR0cDovL2tyYWtlbmxwYXkuY29tLzhqZmduZFMzZC9pbmRleC5waHA
http://amoamosss.com/Dem7kTu/Login.php,17,14/10/2024 15:15,23/08/2025 10:07,23/08/2025 10:07,https://www.virustotal.com/gui/url/aHR0cDovL2Ftb2Ftb3Nzcy5jb20vRGVtN2tUdS9Mb2dpbi5waHA
http://179.43.176.26/rvZZZb8jrf/Login.php,12,30/05/2025 18:04,05/08/2025 22:20,05/08/2025 22:20,https://www.virustotal.com/gui/url/aHR0cDovLzE3OS40My4xNzYuMjYvcnZaWlpiOGpyZi9Mb2dpbi5waHA
http://31.43.185.30/ku9f3ton/Login.php,16,29/06/2025 0:03,29/08/2025 8:15,29/08/2025 8:15,https://www.virustotal.com/gui/url/aHR0cDovLzMxLjQzLjE4NS4zMC9rdTlmM3Rvbi9Mb2dpbi5waHA
http://77.91.77.81/Kiru9gu/index.php,12,04/06/2024 8:44,27/07/2025 0:03,27/07/2025 0:03,https://www.virustotal.com/gui/url/aHR0cDovLzc3LjkxLjc3LjgxL0tpcnU5Z3UvaW5kZXgucGhw
http://193.233.132.167/enigma/Login.php,13,11/02/2024 9:12,17/08/2025 11:48,17/08/2025 11:48,https://www.virustotal.com/gui/url/aHR0cDovLzE5My4yMzMuMTMyLjE2Ny9lbmlnbWEvTG9naW4ucGhw
http://176.46.157.60/d8tr4u9k/Login.php,18,20/07/2025 17:01,20/08/2025 7:15,20/08/2025 7:15,https://www.virustotal.com/gui/url/aHR0cDovLzE3Ni40Ni4xNTcuNjAvZDh0cjR1OWsvTG9naW4ucGhw
http://176.46.157.60/d8tr4u9k/index.php,18,06/07/2025 22:30,20/08/2025 5:16,20/08/2025 5:16,https://www.virustotal.com/gui/url/aHR0cDovLzE3Ni40Ni4xNTcuNjAvZDh0cjR1OWsvaW5kZXgucGhw
http://176.46.157.50/tu3d2rom/index.php,17,03/07/2025 20:07,15/09/2025 8:39,15/09/2025 8:39,https://www.virustotal.com/gui/url/aHR0cDovLzE3Ni40Ni4xNTcuNTAvdHUzZDJyb20vaW5kZXgucGhw
http://45.141.233.196/ho4lu3dk/index.php,19,31/07/2025 12:03,12/09/2025 15:00,12/09/2025 15:00,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjE0MS4yMzMuMTk2L2hvNGx1M2RrL2luZGV4LnBocA
http://94.154.35.25/di9ku38f/Login.php,19,26/07/2025 3:00,15/09/2025 18:29,15/09/2025 18:29,https://www.virustotal.com/gui/url/aHR0cDovLzk0LjE1NC4zNS4yNS9kaTlrdTM4Zi9Mb2dpbi5waHA
https://topgamecheats.dev/8bjndDcoA3/Login.php,13,17/09/2025 8:49,17/09/2025 8:49,17/09/2025 8:49,https://www.virustotal.com/gui/url/aHR0cHM6Ly90b3BnYW1lY2hlYXRzLmRldi84YmpuZERjb0EzL0xvZ2luLnBocA
http://185.215.113.204/f84Nls2/index.php,11,16/08/2022 6:49,05/03/2025 16:00,05/03/2025 16:00,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjIwNC9mODRObHMyL2luZGV4LnBocA
https://185.215.113.43/Zu7JuNko/Login.php,12,17/01/2025 8:12,30/08/2025 9:32,30/08/2025 9:32,https://www.virustotal.com/gui/url/aHR0cHM6Ly8xODUuMjE1LjExMy40My9adTdKdU5rby9Mb2dpbi5waHA
http://185.215.113.19/CoreOPT/index.php,15,31/08/2024 5:42,03/09/2025 10:21,03/09/2025 10:21,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjE5L0NvcmVPUFQvaW5kZXgucGhw
http://185.215.113.16/Vi9leo/Login.php,13,10/08/2024 9:35,18/09/2025 6:07,18/09/2025 6:07,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjE2L1ZpOWxlby9Mb2dpbi5waHA
http://45.202.35.101/pLQvfD4d/Login.php,11,20/09/2024 9:25,01/09/2025 12:27,01/09/2025 12:27,https://www.virustotal.com/gui/url/aHR0cDovLzQ1LjIwMi4zNS4xMDEvcExRdmZENGQvTG9naW4ucGhw
http://185.215.113.209/Fru7Nk9/index.php,17,08/11/2024 13:34,03/09/2025 13:30,03/09/2025 13:30,https://www.virustotal.com/gui/url/aHR0cDovLzE4NS4yMTUuMTEzLjIwOS9GcnU3Tms5L2luZGV4LnBocA
https://185.215.113.209/Fru7Nk9/Login.php,17,10/01/2025 8:15,30/08/2025 9:32,30/08/2025 9:32,https://www.virustotal.com/gui/url/aHR0cHM6Ly8xODUuMjE1LjExMy4yMDkvRnJ1N05rOS9Mb2dpbi5waHA
http://193.233.132.56/Pneh2sXQk0/Login.php,13,25/03/2024 7:02,17/08/2025 11:48,17/08/2025 11:48,https://www.virustotal.com/gui/url/aHR0cDovLzE5My4yMzMuMTMyLjU2L1BuZWgyc1hRazAvTG9naW4ucGhw
http://amafiles.net/jd8ejdS3VS/Login.php,19,30/05/2025 20:58,30/07/2025 8:49,30/07/2025 8:49,https://www.virustotal.com/gui/url/aHR0cDovL2FtYWZpbGVzLm5ldC9qZDhlamRTM1ZTL0xvZ2luLnBocA
http://31.41.244.9/Dem7kTu/Login.php,13,18/08/2024 13:38,28/08/2025 5:47,28/08/2025 5:47,https://www.virustotal.com/gui/url/aHR0cDovLzMxLjQxLjI0NC45L0RlbTdrVHUvTG9naW4ucGhw
http://94.156.177.33/Lv2D7fGdopb/Login.php,10,07/12/2024 8:15,17/09/2025 2:12,17/09/2025 2:12,https://www.virustotal.com/gui/url/aHR0cDovLzk0LjE1Ni4xNzcuMzMvTHYyRDdmR2RvcGIvTG9naW4ucGhw
http://api.garageserviceoperation.com/CoreOPT/index.php,13,07/08/2024 19:06,01/09/2025 23:39,01/09/2025 23:39,https://www.virustotal.com/gui/url/aHR0cDovL2FwaS5nYXJhZ2VzZXJ2aWNlb3BlcmF0aW9uLmNvbS9Db3JlT1BUL2luZGV4LnBocA
http://api.garageserviceoperation.com/CoreOPT/Login.php,14,09/08/2024 14:53,15/09/2025 10:32,15/09/2025 10:32,https://www.virustotal.com/gui/url/aHR0cDovL2FwaS5nYXJhZ2VzZXJ2aWNlb3BlcmF0aW9uLmNvbS9Db3JlT1BUL0xvZ2luLnBocA
